message_id,dm_ntype,dm_stype,emergency_level,issued_at,issuing_agency,message_content
238021,폭염,,안전안내,2025-07-04 14:00:36,밀양시,"관내 폭염특보 발효중입니다.
▲무더운시간 야외작업(공사, 농약살포, 작물 수확 등) 자제 ▲안전수칙(물, 그늘, 휴식)지키기 등 건강관리에 유의바랍니다."
240098,호우,,안전안내,2025-07-17 10:18:46,충청북도,미호강교 홍수경보(10시 발령) 발표로 인해 지방도508호선 궁평2지하차도를 곧 통제할 예정입니다. 인근 차량은 우회하시기 바랍니다.
239905,홍수,,안전안내,2025-07-17 06:29:22,금강홍수통제소,오늘 06:20 청지천 서산시(홍천2교)지점 홍수정보(심각). 하천 범람에 대비 바랍니다.
241821,폭염,,안전안내,2025-07-21 13:04:22,서천군,"호우 이후 무더위 지속△폭염 취약 시간대 야외활동·영농작업·실외작업 자제△폭염예방수칙(물,그늘,휴식) 등을 준수하여 건강관리에 유의하시기 바랍니다."
231403,산불,,안전안내,2025-03-22 14:56:29,전라남도,"금일 도내에서 많은 산불이 발생하였습니다. 산불을 낸 경우 벌금 또는 징역형 등 처벌을 받게되니, 산림주변에서 소각행위를 하지마시기 바랍니다."
239315,호우,,안전안내,2025-07-13 11:09:54,강진군,"11:00 우리 지역 호우주의보 발령, 하천, 해안가, 급경사지 등 위험지역 접근금지 및 야외활동 시 안전에 유의하시기 바랍니다."
237844,폭염,,안전안내,2025-07-03 10:36:41,성주군,"폭염특보 발효 중▲무더위 취약시간대 논밭·영농작업 자제▲낮시간 외출 자제▲폭염안전수칙(물,휴식,그늘) 준수▲충분한 수분섭취 등 건강관리에 유의바랍니다."
234095,산불,,안전안내,2025-04-10 15:30:11,창원시,"산불 예방수칙 안내 ▲산림 주변 쓰레기, 영농부산물 소각행위 금지 ▲화목보일러 및 담배꽁초 등 불씨 관리에 유의하여 주시기 바랍니다. "
233519,수도,,안전안내,2025-04-07 09:50:08,남양주시,오늘 급수가압장 통신문제 발생으로 인하여 일부 지역에 단수가 발생되었습니다. 금일 오전중으로 복구조치 완료될 예정입니다.
238174,폭염,,안전안내,2025-07-05 14:00:18,전주시,"현재 무더운 날씨가 지속되고 있습니다. 갈증이 나기 전 수분 섭취, 가장 더운 오후 2시부터 5시 사이 야외활동을 자제하는 등 건강관리에 유의바랍니다."
237949,폭염,,안전안내,2025-07-04 10:00:30,영천시,"폭염경보 지속 중으로 낮시간대 외출 및 야외작업(논밭,공사장 등)자제, 충분한 수분 섭취 및 그늘에서 휴식을 취하는 등 건강관리에 유의바랍니다."
240200,호우,,안전안내,2025-07-17 12:18:58,무안군,"우리군 12시부로 호우경보 발효 중 입니다. 군민들께서는 하천 주변, 급경사지 등 위험지역 출입을 금하고 저지대 침수가 될 수 있으니 유의바랍니다."
247579,폭염,,안전안내,2025-08-24 12:49:57,예천군,"폭염 연일 지속 중▲낮 시간(12~17) 야외작업 자제▲무더위쉼터 이용 권장▲충분한 수분섭취, 휴식▲물놀이 안전수칙 준수 등 건강에 유의 바랍니다."
234414,강풍,,안전안내,2025-04-12 12:28:32,군위군,내일까지 초속 10미터의 강풍이 예상됩니다. 소각행위는 절대 금지하여 주시고 산불예방에 최선을 다해 주시기 바랍니다.
237132,기타,,안전안내,2025-06-24 17:53:38,인천김포고속도로,금일 16:05경 발생한 검단.양촌IC 인천방향 진입램프 차량 추돌사고는 처리완료되어 차량통행이 재개되었음을 알려드립니다.
234136,산불,,안전안내,2025-04-11 08:15:41,행정안전부,건조한 날씨와 강풍으로 작은 부주의가 대형산불로 번질 수 있습니다. ▲산림 주변 소각 금지 ▲입산을 자제하여 주시기 바랍니다. 
233573,산불,,안전안내,2025-04-07 14:02:01,하동군,"금일 옥종면 산불이 발생하여 확산 중. (상촌, 중촌, 월횡, 고암) 마을주민들께서는 지금 옥천관 및 옥종고등학교로 대피 바랍니다. "
246703,폭염,,안전안내,2025-08-19 09:58:08,보성군,"찜통더위가 이어지고 있으니 ▲무더위 취약시간대 논밭·영농작업,실외작업 자제 ▲폭염 및 물놀이 안전수칙 준수 등 건강관리에 유의하시기 바랍니다."
238990,기타,,안전안내,2025-07-11 09:50:09,소방청,"폭염에 따른 화재예방 안내입니다. 전기제품 사용 시 에어컨에 맞는 콘센트 사용, 문어발식 사용 금지, 전동킥보드 충전 주의 등 행동요령 준수 바랍니다."
246353,폭염,,안전안내,2025-08-16 13:51:37,익산시,"체감온도 최고 33도 이상 지속 ▲폭염 안전수칙(물, 그늘, 휴식) 준수 ▲야외 활동 및 작업 자제 등 건강 관리에 유의 하시기 바랍니다."
234839,산불,,안전안내,2025-04-17 10:11:25,동구청,"산불 예방을 위해 4월 1일부터 나불지~초례봉, 신숭겸장군유적지~만디체육시설을 제외한 전 등산로를 통제합니다. (팔공산은 국립공원공단에 문의) "
234182,산불,,안전안내,2025-04-11 11:02:34,영양군,산불재난 국가위기경보 심각 단계 발령 중▲산림 주변 소각 행위 절대 금지▲입산을 자제해 주시기 바랍니다.
234144,산불,,안전안내,2025-04-11 09:10:56,밀양시,산불 예방을 위해 별도 해제시까지 전 구간(가지산도립공원 제외) 입산 통제함을 알려드립니다. ▶밀양전역 소각금지  ▶화목보일러 및 화기사용 주의
241974,폭염,,안전안내,2025-07-22 10:23:51,의령군,"오늘 10시 폭염주의보 발효. 낮 시간대 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하여 주시기 바랍니다."
239732,호우,,안전안내,2025-07-16 19:13:28,행정안전부,"오늘 19:10 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
242386,폭염,,안전안내,2025-07-24 10:35:33,합천군,"폭염으로 인한 온열질환 주의 ▲수해복구 및 논·밭 등 야외작업 자제▲폭염 안전수칙(물 자주마시기, 충분한 휴식) 준수 등 안전 및 건강에 유의바랍니다."
242299,폭염,,안전안내,2025-07-23 15:27:37,충청남도,"폭염지속으로 수해복구 자원봉사자, 야외작업자 등은 예방 5대 기본 수칙(▲물▲바람·그늘▲휴식▲보냉장구▲응급조치) 준수 온열질환에 각별히 유의바랍니다."
248685,폭염,,안전안내,2025-09-02 10:21:35,함양군,"폭염으로 온열질환 위험 증가 폭염안전 5대수칙 (시원한물, 그늘, 2시간마다 20분이상 휴식, 보냉장구, 응급조치) 준수 등 안전관리에 유의바랍니다."
233817,산불,,안전안내,2025-04-08 15:15:05,하동군,"산청 시천면 거림계곡 산불발생, 주민들께서는 산림 출입을 일절 금하시기 바랍니다. "
234187,산불,,안전안내,2025-04-11 11:14:32,군산시,"산불재난 위기경보 심각단계 ▲ 산불예방은 우리 모두의 의무입니다. ▲ 산림주변 영농부산물, 쓰레기 등 소각금지 및 입산을 자제하여 주시기 바랍니다."
240151,호우,,안전안내,2025-07-17 11:17:37,아산시,금일 11시부로 충무교 차량통제 해제하였음을 알려드립니다.
240375,호우,,긴급재난,2025-07-17 15:05:34,기상청,15:01 나주시 봉황면 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs062.kma.go.kr) Heavy rain
236737,호우,,안전안내,2025-06-20 06:32:57,양주시,"오늘 05:40 양주지역 호우경보 발효. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
248381,폭염,,안전안내,2025-08-30 13:53:39,진주시,무더위지속 중 온열질환 발생 위험이 높으니▲낮 시간대 야외활동 자제▲야외 작업장 온열질환 예방조치▲폭염 안전수칙(물·그늘·휴식)을 준수하시기 바랍니다.
231113,화재,,안전안내,2025-03-17 15:48:55,화성시,"오늘 15:34 화성시 반송동 상가건물에서 화재 발생으로 다량의 연기 발생. 창문을 닫아주시고, 차량은 건물 주변 도로를 우회바랍니다. "
231366,화재,,안전안내,2025-03-22 12:10:33,하남시,"11:08경 항동 78-2 창고 화재 발생으로 연기가 다량 발생중이니, 인근 주민께서는 창문을 닫고 외출을 자제하여 주시기 바랍니다. "
231232,대설,,안전안내,2025-03-18 07:44:14,수원특례시,밤 사이 내린 눈으로 인한 결빙(블랙아이스) 등으로 차량 운행과 보행시 미끄럼 사고가 우려되오니 감속운행 등 안전에 유의하시기 바랍니다. 
233187,산불,,안전안내,2025-04-04 09:57:45,양산시,"산불을 예방하기 위하여 ▲영농부산물과 쓰레기 등 논,밭두렁에서의 소각행위 ▲입산 시 담배,라이터 등 인화,발화 물질 소지를 절대 금지해주시기 바랍니다."
239348,호우,,안전안내,2025-07-13 14:03:05,합천군,"금일 낙뢰를 동반한 호우가 예상됩니다. 산간계곡 물놀이객 사전대피, 배수로 및 빗물받이 점검 등 안전관리에 만전을 기해주시기 바랍니다."
237772,폭염,,안전안내,2025-07-02 15:00:23,상주시,"현재 폭염경보 발효 중 ▲야외작업 자제 ▲충분한 수분 섭취와 그늘, 휴식 ▲현기증, 메스꺼움 증상 시 즉시 작업 중지 등 건강에 유의하시기 바랍니다."
234236,산불,,안전안내,2025-04-11 15:34:07,보성군,"산불재난 위기경보 심각 단계 발령. 실수로 산불을 냈더라도 벌금, 징역 등 강력한 처벌을 받게되니, 산림인접지역 소각행위 금지 등 주의바랍니다. "
242440,폭염,,안전안내,2025-07-24 13:36:21,진안군,"현재 최고 체감온도가 34도 입니다. ▲외출 자제 ▲야외작업(논밭, 건설현장 등) 자제 ▲물놀이 안전수칙 준수 ▲등산 자제 등 건강에 유의바랍니다."
239501,기타,,안전안내,2025-07-14 01:27:11,한국수자원공사,14일 02시부터 구천댐 여수로 자연방류로 하천수위 상승 예상. 하천주변에 계신 경우 안전한 곳으로 이동바랍니다.
241618,호우,,안전안내,2025-07-20 02:19:42,행정안전부,"오늘 01:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
235917,산불,,안전안내,2025-05-02 09:03:40,남구,△입산통제 △산림인접지 소각행위 금지 △산림 내 화기 소지금지 등 산불예방에 많은 협조 부탁드립니다.
242021,폭염,,안전안내,2025-07-22 12:54:23,포항시,"무더운 날씨가 지속되고 있습니다. ▲논·밭, 공사장 등 야외활동 자제▲충분한 물 섭취▲그늘에서 충분한 휴식을 취하면서 건강관리에 유의바랍니다."
235030,산불,,안전안내,2025-04-20 11:22:29,남해군,작은 불씨가 큰 산불로 커질 수 있습니다 ▲입산통제구역 출입금지▲산림인접지역 소각행위 금지▲용접작업시 불꽃 주의 등 산불예방에 적극 협조 바랍니다.
235123,화재,,안전안내,2025-04-23 17:49:34,남구,오늘 14:59경 남구 현충로 131에서 화재로 인한 연기가 발생 중이오니 인근주민분들께서는 외출을 자제하시고 창문을 닫아주시기 바랍니다
248358,폭염,,안전안내,2025-08-30 12:22:52,정읍시,"무더운 날씨가 지속되고 있습니다. ▲무더위 취약시간대 논밭·영농작업,실외작업 자제 ▲폭염안전수칙(물,휴식,그늘) 준수 등 건강관리에 유의바랍니다."
238484,폭염,,안전안내,2025-07-07 14:41:04,장성군,무더운 날씨가 지속되고 있습니다. △14시~17시 논·밭 작업 및 외출 자제 △야외활동 시 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다.
238353,폭염,,안전안내,2025-07-07 09:05:57,울산광역시,"울산지역 폭염특보 발효중, 외출 및 야외작업(논밭,공사장,단순노무 등) 자제, 폭염안전수칙(물,그늘,휴식) 준수바랍니다."
238098,폭염,,안전안내,2025-07-05 10:05:44,정읍시,"우리 시 연이은 폭염이 지속됨에 따라 낮 시간 야외 활동을 자제하여 주시고 폭염안전수칙(물, 그늘, 휴식)을 준수하여 온열질환에 유의 바랍니다."
237585,폭염,,안전안내,2025-07-01 11:53:14,성주군,폭염경보 발효중▲낮 시간대 야외·영농활동 금지 ▲이웃주민 안부확인 ▲충분한 수분섭취 후 그늘에서 휴식을 취하는 등 온열질환 발생에 유의하시기 바랍니다.
241612,호우,,긴급재난,2025-07-20 02:10:43,기상청,02:05 포천시 소흘읍 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain
246723,폭염,,안전안내,2025-08-19 10:20:21,충청남도,"폭염 지속으로 온열질환 급증 ▲수해복구 자원봉사자 ▲논밭·야외작업장 등 무리한 작업자제, 충분한 수분섭취 및 휴식으로 건강관리에 유의하시기 바랍니다."
232442,산불,,안전안내,2025-03-28 14:24:42,전주시,"산불 재난 위기경보 심각 단계 발령중. 산불 발생 위험이 높으니 영농부산물, 쓰레기 등 소각행위 금지, 산불 발견 시 즉시 신고하여 주시기 바랍니다. "
248325,폭염,,안전안내,2025-08-30 10:15:16,완도군,"연일 폭염이 지속되고 있으니, 무더위 취약시간대 영농 및 실외작업 자제, 물놀이 안전수칙 준수 등 건강관리에 유의하시기 바랍니다."
242265,폭염,,안전안내,2025-07-23 14:11:25,창원시,폭염 대비 안전관리 유의 △한낮 야외할동 자제 △충분한 수분 섭취 △야외활동 시 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다.
240936,호우,,안전안내,2025-07-18 17:54:18,행정안전부,"오늘 17:50 경남(하동,산청,합천) 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
235859,산불,,안전안내,2025-05-01 10:25:34,김제시,"건조주의보 발효중 ▲산림 인접지 소각행위 절대금지 ▲ 산림내 인화물 소지 금지 ▲성묘, 등산 등 입산자제. "
247770,폭염,,안전안내,2025-08-25 14:00:59,사천시,"무더운 날씨 지속중. 폭염취약시간대 논·밭 영농작업 및 야외활동자제, 무더위쉼터이용, 폭염안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의바랍니다."
